S.NO.,TXN DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BOOKING AMOUNT",CREDITED ON,"CUST.ACC.NO.",REMARKS
102,01-Jan-2024,100004700741617,755033813265540,900.75,02-Jan-2024,1012,
103,01-Jan-2024,100004700804520,760309813266236,3021.45,02-Jan-2024,4915,
104,01-Jan-2024,100004700776390,874489813266393,3300.75,02-Jan-2024,6569,
105,01-Jan-2024,100004700691886,414278813266893,1230.75,02-Jan-2024,1585,
106,01-Jan-2024,100004700690752,351678813266880,3651.45,02-Jan-2024,2116,
107,01-Jan-2024,100004700737701,234740813268715,3260.75,02-Jan-2024,4810,
108,01-Jan-2024,100004700714824,173704813271299,2880.75,02-Jan-2024,5088,
109,01-Jan-2024,100004700755742,188783813271883,5265.75,02-Jan-2024,0330,
110,01-Jan-2024,100004700795584,605152813272150,690.4,02-Jan-2024,8827,
111,01-Jan-2024,100004700886005,203801813272811,2046.45,02-Jan-2024,1260,
112,01-Jan-2024,100004700797536,171608813275290,163.05,02-Jan-2024,9264,
113,01-Jan-2024,100004700751700,640787813275531,1185.75,02-Jan-2024,4003,
114,01-Jan-2024,100004700879091,193974813274579,1585.4,02-Jan-2024,0283,
115,01-Jan-2024,100004700859182,165127813275479,3485.4,02-Jan-2024,8827,
116,01-Jan-2024,100004700797567,624428813275872,1195.4,02-Jan-2024,2657,
117,01-Jan-2024,100004700794670,798998813277760,327.7,02-Jan-2024,1010,
118,01-Jan-2024,100004700848338,171708813279968,2029.8,02-Jan-2024,0205,
119,01-Jan-2024,100004700794706,153098813280443,328.4,02-Jan-2024,1010,
120,01-Jan-2024,100004700746891,950310813282073,2810.4,02-Jan-2024,2703,
121,01-Jan-2024,100004700848405,141670813283695,2089.8,02-Jan-2024,0205,
122,01-Jan-2024,100004700882242,515228813285007,1140.4,02-Jan-2024,9910,
123,01-Jan-2024,100004700794794,932188813286921,4736.1,02-Jan-2024,5030,
124,01-Jan-2024,100004700794827,104687813289207,4636.1,02-Jan-2024,5030,
125,01-Jan-2024,100004700855473,720086813289817,2245.4,02-Jan-2024,9910,
126,01-Jan-2024,100004700875326,206302813290347,1694.45,02-Jan-2024,0205,
127,01-Jan-2024,100004700918087,161863813290908,1140.75,02-Jan-2024,5030,
128,01-Jan-2024,100004700922126,108618813291560,517.7,02-Jan-2024,0021,
129,01-Jan-2024,100004700793871,185705813292157,937.7,02-Jan-2024,0163,
130,01-Jan-2024,100004700875362,234990813293860,1744.45,02-Jan-2024,0205,
131,01-Jan-2024,100004700901276,206395813297592,795.4,02-Jan-2024,1280,
132,01-Jan-2024,100004700896341,385616813300851,875.75,02-Jan-2024,2992,
133,01-Jan-2024,100004700880485,598347813302315,1293.75,02-Jan-2024,0309,
134,01-Jan-2024,100004700987708,213662813303420,588.05,02-Jan-2024,4772,
135,01-Jan-2024,100004700997282,883337813303961,413.05,02-Jan-2024,3188,
136,01-Jan-2024,100004700991750,188313813303779,413.05,02-Jan-2024,6164,
137,01-Jan-2024,100004700959648,151705813304111,693.05,02-Jan-2024,1678,
138,01-Jan-2024,100004700953466,873320813304305,808.4,02-Jan-2024,6650,
139,01-Jan-2024,100004701057069,608768813304428,808.4,02-Jan-2024,2318,
140,01-Jan-2024,100004701050108,157625813304193,518.05,02-Jan-2024,3144,
141,01-Jan-2024,100004701023308,137532813304533,223.05,02-Jan-2024,3692,
142,01-Jan-2024,100004700911926,109722813304427,468.05,02-Jan-2024,1544,
143,01-Jan-2024,100004701061138,205031813305419,503.05,02-Jan-2024,9517,
144,01-Jan-2024,100004700910977,213478813304821,2462.7,02-Jan-2024,1312,
145,01-Jan-2024,100004701083148,122669813304811,373.05,02-Jan-2024,1098,
146,01-Jan-2024,100004701039334,311683813305358,118.05,02-Jan-2024,0242,
147,01-Jan-2024,100004701045428,213486813304506,837.7,02-Jan-2024,5244,
148,01-Jan-2024,100004701065287,388815813305010,1578.75,02-Jan-2024,1047,
149,01-Jan-2024,100004700969790,170715813305634,2759.1,02-Jan-2024,8433,
150,01-Jan-2024,100004701005824,129546813305843,1008.05,02-Jan-2024,1034,
151,01-Jan-2024,100004700937988,198496813305640,528.05,02-Jan-2024,3002,
152,01-Jan-2024,100004701136240,133069813306345,588.05,02-Jan-2024,4871,
153,01-Jan-2024,100004700952978,422210813306179,888.4,02-Jan-2024,9052,
154,01-Jan-2024,100004701061538,133210813306150,857.7,02-Jan-2024,1312,
155,01-Jan-2024,100004701040666,190813813306402,553.05,02-Jan-2024,3002,
156,01-Jan-2024,100004701085410,527302813307103,1978.4,02-Jan-2024,1541,
157,01-Jan-2024,100004701070540,719222813307407,412.7,02-Jan-2024,9024,
158,01-Jan-2024,100004701026881,163431813308429,2315.4,02-Jan-2024,2896,
159,01-Jan-2024,100004701155126,102150813308620,453.05,02-Jan-2024,9981,
160,01-Jan-2024,100004701075541,540096813310508,998.05,02-Jan-2024,3856,
161,01-Jan-2024,100004701112504,156126813310231,2138.4,02-Jan-2024,1541,
162,01-Jan-2024,100004701164249,933452813313121,98.05,02-Jan-2024,7171,
163,01-Jan-2024,100004701068805,978339813313095,1317.7,02-Jan-2024,8827,
164,01-Jan-2024,100004701033969,153574813314205,163.05,02-Jan-2024,9264,
165,01-Jan-2024,100004701137395,146779813314934,458.4,02-Jan-2024,1042,
166,01-Jan-2024,100004701065847,106742813314999,1520.4,02-Jan-2024,4060,
167,01-Jan-2024,100004701161458,850854813319631,3195.75,02-Jan-2024,7698,
168,01-Jan-2024,100004701078803,574186813321938,1125.75,02-Jan-2024,0309,
169,01-Jan-2024,100004701238128,454500813323760,163.05,02-Jan-2024,5302,
170,01-Jan-2024,100004701172443,429254813325821,163.05,02-Jan-2024,9264,
171,01-Jan-2024,100004701163538,817103813327169,337.7,02-Jan-2024,7201,
172,01-Jan-2024,100004701240183,580178813329281,1517.7,02-Jan-2024,1156,
173,01-Jan-2024,100004701191441,160202813328502,732.7,02-Jan-2024,2072,
174,01-Jan-2024,100004701187477,190372813331303,668.4,02-Jan-2024,3177,
175,01-Jan-2024,100004701177477,164881813332445,1599.1,02-Jan-2024,3334,
176,01-Jan-2024,100004701148644,148788813333137,722.7,02-Jan-2024,3186,
177,01-Jan-2024,100004701202495,523007813333460,897.7,02-Jan-2024,2318,
178,01-Jan-2024,100004701129876,262645813333169,438.75,02-Jan-2024,2732,
179,01-Jan-2024,100004701188541,181727813336815,888.4,02-Jan-2024,3177,
180,01-Jan-2024,100004701167667,124186813338866,1436.1,02-Jan-2024,0357,
181,01-Jan-2024,100004701228381,168103813339767,6260.4,02-Jan-2024,5631,
182,01-Jan-2024,100004701204944,392441813346396,3346.1,02-Jan-2024,0135,
183,01-Jan-2024,100004701189653,191567813348298,3140.4,02-Jan-2024,3533,
184,01-Jan-2024,100004701296182,205220813349229,403.05,02-Jan-2024,1912,
185,01-Jan-2024,100004701151953,142222813349403,457.7,02-Jan-2024,1541,
186,01-Jan-2024,100004701234553,128120813353290,308.4,02-Jan-2024,0357,
187,01-Jan-2024,100004701262439,368936813353436,2210.75,02-Jan-2024,9837,
188,01-Jan-2024,100004701281357,766022813360488,497.7,02-Jan-2024,3177,
189,01-Jan-2024,100004701282530,370471813360988,508.4,02-Jan-2024,7912,
190,01-Jan-2024,100004701351317,406449813374964,2705.4,02-Jan-2024,7039,
191,01-Jan-2024,100004701368166,113806813377533,957.7,02-Jan-2024,0163,
192,01-Jan-2024,100004701272707,765188813378470,4646.1,02-Jan-2024,9837,
193,01-Jan-2024,100004701344590,148264813380046,948.05,02-Jan-2024,9260,
